"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1847300672053731813","Fri Oct 18 15:36:16 +0000 2024","0","Blusukan ke Koja Pramono Anung Janji Dirikan SLB di Jakarta Utara Jakarta - Calon Gubernur Jakarta nomor urut 3 Pramono Anung mengutarakan janjinya untuk membangun Sekolah Luar Biasa (SLB) di Jakarta Utara jika menang Pilkada 2024. #JakartaMenyala https://t.co/b8tRmfPNfO","1847300672053731813","https://pbs.twimg.com/media/GaLt8U0aQAAwzTI.jpg","","in","DKI Jakarta, Indonesia","0","1","0","https://x.com/tvspartanindo/status/1847300672053731813","1710643052707209216","tvspartanindo"
"1847300490587169265","Fri Oct 18 15:35:32 +0000 2024","371","Cieee mas @rockygerung mendukung paslon No. 3 untuk #JakartaMenyala https://t.co/pyyyIqPP42","1847300490587169265","https://pbs.twimg.com/media/GaLt_wjaMAAI8aG.jpg","","in","ÜT: -6.306199,106.826988","2","32","47","https://x.com/nongandah/status/1847300490587169265","102540465","nongandah"
"1847300349700501643","Fri Oct 18 15:34:59 +0000 2024","0","Pramono Anung dikenal sebagai pemimpin yang terbuka dan siap mendengarkan. Keterampilannya dalam menjalin komunikasi dengan warga memungkinkan masyarakat untuk menyampaikan aspirasi dan harapan mereka tanpa ragu #JakartaMenyala https://t.co/KYvdhtsKVt","1847300349700501643","https://pbs.twimg.com/media/GaLt22xasAAZv4v.jpg","","in","","0","0","0","https://x.com/thejoyofus/status/1847300349700501643","1838601635993653253","thejoyofus"
"1847300047895200148","Fri Oct 18 15:33:47 +0000 2024","0","Pramono Anung hadir sebagai sosok yang membawa harapan baru bagi masyarakat Jakarta. Dengan energi dan semangat yang tak terbendung ia berkomitmen untuk memperbaiki kualitas hidup warga menjadikannya calon gubernur yang layak dipilih #JakartaMenyala https://t.co/2ggGr1l0lp","1847300047895200148","https://pbs.twimg.com/media/GaLtlMYbEAAuhZa.jpg","","in","","0","0","0","https://x.com/thejoyofus/status/1847300047895200148","1838601635993653253","thejoyofus"
"1847299636811416046","Fri Oct 18 15:32:09 +0000 2024","0","Dengan semua usaha dan dedikasinya Pramono Anung telah membuktikan dirinya sebagai calon gubernur yang inspiratif #JakartaMenyala https://t.co/Q3ZAe8zmRQ","1847299636811416046","https://pbs.twimg.com/media/GaLtNiNbcAANhSi.jpg","","in","","0","0","0","https://x.com/thejoyofus/status/1847299636811416046","1838601635993653253","thejoyofus"
"1847299434612441126","Fri Oct 18 15:31:21 +0000 2024","0","Interaksi langsung dengan warga menjadi salah satu kekuatan Pramono Anung. Ia percaya bahwa bertemu langsung dengan masyarakat adalah cara terbaik untuk memahami kebutuhan dan harapan mereka #JakartaMenyala https://t.co/kJx5YZO1M5","1847299434612441126","https://pbs.twimg.com/media/GaLtB07bIAAzF2R.jpg","","in","","0","0","0","https://x.com/thejoyofus/status/1847299434612441126","1838601635993653253","thejoyofus"
"1847299230119121231","Fri Oct 18 15:30:32 +0000 2024","0","Pramono Anung adalah contoh nyata dari seorang pemimpin yang berorientasi pada rakyat. Dengan semangatnya yang tak kenal lelah ia menunjukkan bahwa kepemimpinan bukan hanya tentang jabatan tetapi tentang melayani dan mendengarkan #JakartaMenyala https://t.co/DPEtcfizxE","1847299230119121231","https://pbs.twimg.com/media/GaLs2INboAASLN7.jpg","","in","","0","0","0","https://x.com/thejoyofus/status/1847299230119121231","1838601635993653253","thejoyofus"
"1847296969880031358","Fri Oct 18 15:21:33 +0000 2024","0","Dengan mendatangi berbagai lokasi Pramono Anung tidak hanya berkampanye tetapi juga menyerap aspirasi masyarakat. Ia percaya bahwa mendengarkan langsung permasalahan yang dihadapi warga adalah kunci untuk menjadi pemimpin yang efektif #JakartaMenyala https://t.co/A8xsvo7D8c","1847296969880031358","https://pbs.twimg.com/media/GaLqy3rbMAAkhYp.jpg","","in","","0","0","0","https://x.com/SaguKeju8/status/1847296969880031358","1424746853346660357","SaguKeju8"
"1847296756750676161","Fri Oct 18 15:20:42 +0000 2024","0","Pramono Anung bertekad untuk menjadikan Pilgub Jakarta sebagai contoh praktik demokrasi yang baik. Dengan blusukan yang intens ia ingin menunjukkan bahwa pemimpin harus dekat dengan rakyat dan siap mendengarkan aspirasi mereka #JakartaMenyala https://t.co/6tvXcmM9oq","1847296756750676161","https://pbs.twimg.com/media/GaLqmaGaEAAftn9.jpg","","in","","0","0","0","https://x.com/SaguKeju8/status/1847296756750676161","1424746853346660357","SaguKeju8"
"1847296505008582768","Fri Oct 18 15:19:42 +0000 2024","0","Dalam periode kampanye yang singkat Pramono Anung telah melakukan puluhan kali kampanye tatap muka dan berbagai kegiatan lainnya. Ini menunjukkan betapa seriusnya ia dalam mendekati masyarakat dan memahami kebutuhan mereka #JakartaMenyala https://t.co/knrRqIUryV","1847296505008582768","https://pbs.twimg.com/media/GaLqXUNbMAAnNS5.jpg","","in","","0","0","0","https://x.com/SaguKeju8/status/1847296505008582768","1424746853346660357","SaguKeju8"
"1847296238728905201","Fri Oct 18 15:18:39 +0000 2024","3","Komunikasi &amp; Toleransi adalah kunci dlm hubungan antar manusia. Baik di lingkup terkecil di lingkungan keluarga atau lingkup lebih besar di tengah masyarakat. Mas Pram membiasakan 2 hal tsb dlm hubungan dg keluarga shg pola itu terbawa dimanapun dia berada. #JakartaMenyala https://t.co/DhGjxoSMKF","1847296238728905201","https://pbs.twimg.com/ext_tw_video_thumb/1847296157195857920/pu/img/NyJgkvigMjf_QpAe.jpg","","in","Indonesia","0","1","3","https://x.com/Ari3Pras/status/1847296238728905201","4200694752","Ari3Pras"
"1847296214074577274","Fri Oct 18 15:18:33 +0000 2024","0","Pramono Anung tidak hanya bersemangat tetapi jg mampu menularkan energinya kepada tim &amp; pendukung. Meskipun banyak yang merasa lelah mengikuti jadwalnya yang padat Pramono tetap menunjukkan semangat yang tinggi #JakartaMenyala https://t.co/GKdZFaWmjh","1847296214074577274","https://pbs.twimg.com/media/GaLqGxrbkAA6M9J.jpg","","in","","0","0","0","https://x.com/SaguKeju8/status/1847296214074577274","1424746853346660357","SaguKeju8"
"1847295372726878347","Fri Oct 18 15:15:12 +0000 2024","0","Pramono Anung menunjukkan dedikasi luar biasa dalam kampanyenya sebagai calon gubernur Jakarta. Dengan jadwal yang padat ia mampu mengunjungi 9 hingga 11 titik dalam sehari membuktikan bahwa semangatnya untuk bertemu warga tidak pernah pudar #JakartaMenyala https://t.co/oqht6EIGlN","1847295372726878347","https://pbs.twimg.com/media/GaLpVbraoAALMcY.jpg","","in","","0","0","0","https://x.com/SaguKeju8/status/1847295372726878347","1424746853346660357","SaguKeju8"
"1847294973550661674","Fri Oct 18 15:13:37 +0000 2024","5","Warga juga tahu mana pemimpin yang jujur mana pemimpin yang cuma omon-omon. Warga Daerah Khusus Jakarta Butuh Orang Yang Jujur Dan Bertanggung Jawab Seperti Mas Pram Dan Bang Doel @pramonoanung @ranokarno_ Siap menang! #JakartaMenyala #PrakarUntukJakarta https://t.co/vPBzmkCWGf","1847294973550661674","https://pbs.twimg.com/ext_tw_video_thumb/1847294915694473216/pu/img/FLGY8WlpRLkDuwYf.jpg","","in","Indonesia","0","0","6","https://x.com/Muhayya__/status/1847294973550661674","1404050771637784578","Muhayya__"
"1847294223214882994","Fri Oct 18 15:10:38 +0000 2024","0","Gu3PL &amp; Jakmania Garis Keras melakukan pemasangan atap terpal pada bentor di daerah Kemayoran. Super keurennn #JakartaMenyala #KagakRibetDah 3️⃣3️⃣3️⃣ https://t.co/lRFTLhqtmT","1847294223214882994","https://pbs.twimg.com/ext_tw_video_thumb/1847294012639825920/pu/img/wia_fDnECGem5qYD.jpg","","in","","0","0","1","https://x.com/Kasihsetia20/status/1847294223214882994","1311324231322333186","Kasihsetia20"
"1847293624729608523","Fri Oct 18 15:08:15 +0000 2024","0","Pramono Anung memahami pentingnya pemberdayaan ekonomi bagi masyarakat. Ia memiliki berbagai program yang fokus pada peningkatan kesejahteraan ekonomi warga termasuk pelatihan keterampilan dan dukungan bagi usaha kecil #JakartaMenyala https://t.co/dxCR5OEuwR","1847293624729608523","https://pbs.twimg.com/media/GaLntsMbUAAVQez.jpg","","in","","0","0","0","https://x.com/rsy4me/status/1847293624729608523","2400487987","rsy4me"
"1847293356583637354","Fri Oct 18 15:07:11 +0000 2024","0","Sebagai sosok yang berpengalaman di dunia politik Pramono Anung menjadi inspirasi bagi generasi muda. Ia selalu mendorong anak muda untuk terlibat dalam politik dan memberikan kontribusi bagi perubahan sosial #JakartaMenyala https://t.co/gIC3Bep9U0","1847293356583637354","https://pbs.twimg.com/media/GaLnerbbIAAMyY3.jpg","","in","","0","0","0","https://x.com/rsy4me/status/1847293356583637354","2400487987","rsy4me"
"1847293347406528952","Fri Oct 18 15:07:09 +0000 2024","0","#JakartaMenyala untuk semua. Kesempatan terbuka bagi semua kalangan.","1847293347406528952","","","in","Jakarta Timur, Indonesia","0","0","0","https://x.com/digcv/status/1847293347406528952","201373775","digcv"
"1847293111527178293","Fri Oct 18 15:06:13 +0000 2024","0","Sarah kangen mau ketemu Bang Doel. #JakartaMenyala https://t.co/0cJbWrz7Wp","1847293111527178293","https://pbs.twimg.com/ext_tw_video_thumb/1847292370448162816/pu/img/k8EKFsUjoY0BfR8H.jpg","","in","","0","0","0","https://x.com/kabulslipi/status/1847293111527178293","1311322091040288768","kabulslipi"
"1847293097681842373","Fri Oct 18 15:06:10 +0000 2024","0","Warga Madura sudah bersuara utk #JakartaMenyala https://t.co/iT4Jr7wFos","1847293097681842373","https://pbs.twimg.com/ext_tw_video_thumb/1847161425103671296/pu/img/OCI9cWmFaDHA5H6Q.jpg","","in","Jakarta Timur, Indonesia","0","0","1","https://x.com/digcv/status/1847293097681842373","201373775","digcv"
"1847292594172412263","Fri Oct 18 15:04:10 +0000 2024","0","Melalui berbagai program yang diusungnya Pramono Anung membuktikan bahwa kepentingan rakyat adalah prioritas utamanya #JakartaMenyala https://t.co/I9XqUxqcdD","1847292594172412263","https://pbs.twimg.com/media/GaLmzc6agAApJvc.jpg","","in","","0","0","0","https://x.com/rsy4me/status/1847292594172412263","2400487987","rsy4me"
"1847292403667095768","Fri Oct 18 15:03:24 +0000 2024","155","Mimpi Bang Ben Insya Allah Bisa Terwujud di Tangan Pram-Doel #JakartaMenyala https://t.co/yzcKeyNYVq","1847292403667095768","https://pbs.twimg.com/ext_tw_video_thumb/1847291734038044672/pu/img/k-lKrSpTXzD5N1Zg.jpg","","in","","2","3","40","https://x.com/MurtadhaOne1/status/1847292403667095768","1178950184601935873","MurtadhaOne1"
"1847292352312021002","Fri Oct 18 15:03:12 +0000 2024","1","Cuma Mas Pram dan Bang Doel yg paham masalah sandwich generation dan paham cara mengatasinya. #JakartaMenyala https://t.co/QlBs7dnlhw","1847292352312021002","https://pbs.twimg.com/ext_tw_video_thumb/1847292304350171136/pu/img/s39i1zAwZ8BmFj13.jpg","","in","","0","0","3","https://x.com/StellaSuwardi/status/1847292352312021002","1003935463961341953","StellaSuwardi"
"1847292265909424402","Fri Oct 18 15:02:51 +0000 2024","0","Dedikasi Pramono Anung terhadap masyarakat sangat mengesankan. Ia tidak hanya menjalankan tugas sebagai politisi tetapi juga berkomitmen untuk melayani rakyat #JakartaMenyala https://t.co/m79bMAIQN8","1847292265909424402","https://pbs.twimg.com/media/GaLmgGHa4AAPHSt.jpg","","in","","0","0","0","https://x.com/rsy4me/status/1847292265909424402","2400487987","rsy4me"
"1847291963713982688","Fri Oct 18 15:01:39 +0000 2024","0","Pramono Anung dikenal karena kepeduliannya terhadap masyarakat. Ia selalu siap mendengarkan keluhan dan aspirasi rakyat menjadikannya pemimpin yang tidak hanya berbicara tetapi juga beraksi #JakartaMenyala https://t.co/ZV0Z0do7Ix","1847291963713982688","https://pbs.twimg.com/media/GaLmPJXacAEGNfz.jpg","","in","","0","0","0","https://x.com/rsy4me/status/1847291963713982688","2400487987","rsy4me"
"1847291636625350982","Fri Oct 18 15:00:21 +0000 2024","0","Tebak judul film yang di-remake jadi poster-poster ini. Udah nonton film-filmnya? @pramonoanungw @si.rano #PramonoAnung #RanoKarno #MasPramBangDoel #JakartaMenyala #PosterFilm https://t.co/YflHRzFJSD","1847291636625350982","https://pbs.twimg.com/media/GaLl9AqaAAAgqlU.jpg","","in","","0","0","0","https://x.com/al_cosmetic/status/1847291636625350982","1838632558457950212","al_cosmetic"
"1847291554857419241","Fri Oct 18 15:00:02 +0000 2024","0","Melalui pendekatan yang berbasis pada kebutuhan warga Pramono Anung berkomitmen untuk menjadikan Jakarta sebagai kota yang lebih baik lebih bersih dan lebih berkelanjutan #JakartaMenyala https://t.co/chJ5MChUql","1847291554857419241","https://pbs.twimg.com/media/GaLl3RQa8AEiqMW.jpg","","in","","0","0","0","https://x.com/thejoyofus/status/1847291554857419241","1838601635993653253","thejoyofus"
"1847291236446765209","Fri Oct 18 14:58:46 +0000 2024","0","Sebagai calon gubernur Pramono Anung telah merancang berbagai program inovatif yang bertujuan untuk mengubah wajah Jakarta menjadi lebih baik #JakartaMenyala https://t.co/9QAvgXTURi","1847291236446765209","https://pbs.twimg.com/media/GaLlk9Ia4AAY9f0.jpg","","in","","0","0","0","https://x.com/thejoyofus/status/1847291236446765209","1838601635993653253","thejoyofus"
"1847290967659032948","Fri Oct 18 14:57:42 +0000 2024","1","Mas Pram Bang Doel akan tuntaskan pembangunan Pasar Munjul yg mangkrak dan tinjau ulang tarif retribusi yg memberatkan para pedagang. Pasarnya rapi pedagangnya happy! #JakartaMenyala #PrakarUntukJakarta https://t.co/ur7q24vLKa","1847290967659032948","https://pbs.twimg.com/ext_tw_video_thumb/1847290865934643200/pu/img/2rOPJOfHnIZoMnQx.jpg","","in","Indonesia","0","0","3","https://x.com/Ari3Pras/status/1847290967659032948","4200694752","Ari3Pras"
"1847290967386366018","Fri Oct 18 14:57:42 +0000 2024","0","Dalam menghadapi berbagai tantangan politik Pramono Anung selalu menunjukkan kemandirian dan keberanian. Ia tidak takut mengambil keputusan sulit demi kepentingan masyarakat Jakarta #JakartaMenyala https://t.co/LNjCRZc3KU","1847290967386366018","https://pbs.twimg.com/media/GaLlVGcaEAAfHg-.jpg","","in","","0","0","0","https://x.com/thejoyofus/status/1847290967386366018","1838601635993653253","thejoyofus"
"1847290702449066398","Fri Oct 18 14:56:39 +0000 2024","0","Pramono Anung adalah sosok teladan dalam dunia politik Indonesia. Dengan latar belakang yang kuat dan pengalaman lebih dari dua dekade ia menunjukkan integritas yang tinggi dalam setiap tindakan dan keputusan #JakartaMenyala https://t.co/v4H2cwyRsh","1847290702449066398","https://pbs.twimg.com/media/GaLlFofbIAAcZ8u.jpg","","in","","0","0","0","https://x.com/thejoyofus/status/1847290702449066398","1838601635993653253","thejoyofus"
"1847289943066042685","Fri Oct 18 14:53:38 +0000 2024","0","Pramono Anung tidak hanya dikenal sebagai politisi yang tegas tetapi juga memiliki sisi humanis yang kuat. Ia selalu menekankan pentingnya memahami dan merasakan penderitaan rakyat #JakartaMenyala https://t.co/8Wp5wERunF","1847289943066042685","https://pbs.twimg.com/media/GaLkZtpacAAeKVn.jpg","","in","","0","0","0","https://x.com/thejoyofus/status/1847289943066042685","1838601635993653253","thejoyofus"
"1847288882888646727","Fri Oct 18 14:49:25 +0000 2024","0","Ikatan Alumni Perguruan Tinggi Ilmu Al-Qur an (IKA PTIQ) Milenial secara resmi mendeklarasikan dukungannya kepada Pramono-Rano sebagai calon pemimpin kota Jakarta dalam kontestasi pilkada 2024. #JakartaMenyala #PADoel_utkJakarta https://t.co/ZDWgyP8zEs","1847288882888646727","","","in","Nusantara","1","0","0","https://x.com/bos_sir/status/1847288882888646727","715696111","bos_sir"
"1847288392201212241","Fri Oct 18 14:47:28 +0000 2024","0","Tebak judul film yang di-remake jadi poster-poster ini. Udah nonton film-filmnya? @pramonoanungw @si.rano #PramonoAnung #RanoKarno #MasPramBangDoel #JakartaMenyala #PosterFilm https://t.co/v3Tw93qmT3","1847288392201212241","https://pbs.twimg.com/media/GaLjAE-agAAW33Q.jpg","","in","","0","0","0","https://x.com/BumBum345192/status/1847288392201212241","1838630495854395392","BumBum345192"
"1847288211120517391","Fri Oct 18 14:46:45 +0000 2024","0","Salah satu fokus utama Pramono Anung dalam programnya adalah peningkatan kualitas pendidikan di Jakarta. Ia percaya bahwa pendidikan adalah kunci untuk memajukan masyarakat dan menciptakan generasi yang lebih baik #JakartaMenyala https://t.co/4NHyUBxUow","1847288211120517391","https://pbs.twimg.com/media/GaLi0htboAAV_M5.jpg","","in","","0","0","0","https://x.com/SaguKeju8/status/1847288211120517391","1424746853346660357","SaguKeju8"
"1847287897978003578","Fri Oct 18 14:45:30 +0000 2024","0","Pramono Anung adalah contoh nyata dari politisi yang merakyat. Ia tidak ragu untuk turun ke kampung-kampung merasakan langsung kehidupan masyarakat dan mencari solusi atas berbagai masalah yang mereka hadapi #JakartaMenyala https://t.co/TpHUkrbhAS","1847287897978003578","https://pbs.twimg.com/media/GaLigr0bgAAlple.jpg","","in","","0","0","0","https://x.com/SaguKeju8/status/1847287897978003578","1424746853346660357","SaguKeju8"
"1847286698398630031","Fri Oct 18 14:40:44 +0000 2024","0","Dalam pencalonannya sebagai gubernur Jakarta Pramono Anung telah menyusun visi misi yang jelas &amp; terarah melalui program #JakartaMenyala . Program ini tidak hanya berfokus pada pembangunan infrastruktur tetapi juga pada peningkatan kualitas hidup masyarakat pendidikan dll. https://t.co/nGrtZGDAXb","1847286698398630031","https://pbs.twimg.com/media/GaLha1UbcAASgTW.jpg","","in","","0","0","0","https://x.com/SaguKeju8/status/1847286698398630031","1424746853346660357","SaguKeju8"
"1847272923767480470","Fri Oct 18 14:37:21 +0000 2024","1","@Y_Radianto Wilujeng wengi akii kmna wae meni karek ka tinggal kumaha kabarna damang? #JakartaMenyala","1847285849010110571","","Y_Radianto","in","DKI Jakarta, Indonesia","0","1","0","https://x.com/HensuAja/status/1847285849010110571","904714474132606977","HensuAja"
"1847283713228587258","Fri Oct 18 14:28:52 +0000 2024","0","Pramono Anung sering terjun langsung ke lapangan mendengarkan keluhan masyarakat dan mencari solusi untuk masalah yang mereka hadapi. Pendekatan ini menunjukkan bahwa Pramono adalah pemimpin yang berorientasi pada rakyat #JakartaMenyala https://t.co/sdd6NDYwZe","1847283713228587258","https://pbs.twimg.com/media/GaLevH_agAAehfk.jpg","","in","","0","0","0","https://x.com/SaguKeju8/status/1847283713228587258","1424746853346660357","SaguKeju8"
"1847283490179694855","Fri Oct 18 14:27:59 +0000 2024","0","Sebagai seorang politisi Pramono Anung tidak hanya dikenal karena ketegasannya tetapi juga kepeduliannya terhadap rakyat kecil #JakartaMenyala https://t.co/4qGxwlL0Jv","1847283490179694855","https://pbs.twimg.com/media/GaLehsybsAAk8Sw.jpg","","in","","0","0","0","https://x.com/SaguKeju8/status/1847283490179694855","1424746853346660357","SaguKeju8"
"1847283296310620377","Fri Oct 18 14:27:13 +0000 2024","0","Nasihat Megawati Soekarnoputri yang selalu diingat Pramono Anung jangan lupa nurani rakyat menjadi prinsip yang membimbingnya dalam menjalankan tugas politiknya #JakartaMenyala https://t.co/sibr3TUsMD","1847283296310620377","https://pbs.twimg.com/media/GaLeW2baUAA2O4J.jpg","","in","","0","0","0","https://x.com/SaguKeju8/status/1847283296310620377","1424746853346660357","SaguKeju8"
"1847283030278492368","Fri Oct 18 14:26:09 +0000 2024","0","Dengan pengalaman lebih dari 27 tahun di PDI-Perjuangan Pramono Anung telah menunjukkan dedikasi yang luar biasa dalam memperjuangkan kepentingan masyarakat #JakartaMenyala https://t.co/YHorc83gm3","1847283030278492368","https://pbs.twimg.com/media/GaLeG_kacAAPYCo.jpg","","in","","0","0","0","https://x.com/SaguKeju8/status/1847283030278492368","1424746853346660357","SaguKeju8"
"1847282667404099710","Fri Oct 18 14:24:43 +0000 2024","0","Pramono Anung calon gubernur Jakarta dikenal sebagai sosok yang selalu mengedepankan nurani rakyat dalam setiap langkah politiknya #JakartaMenyala https://t.co/iByT4dTtRn","1847282667404099710","https://pbs.twimg.com/media/GaLdyYLaQAAnXfo.jpg","","in","","0","0","0","https://x.com/SaguKeju8/status/1847282667404099710","1424746853346660357","SaguKeju8"
"1847281533645975825","Fri Oct 18 14:20:13 +0000 2024","0","Mas Pram akan ubah persyaratan menjadi PPSU yang penting bisa baca tulis #JakartaMenyala #pramdoel #pramonoanung #Jakarta #PPSU #BacaTulis #Loker #infoloker #lokerjakarta https://t.co/RLDI6p7V25","1847281533645975825","https://pbs.twimg.com/ext_tw_video_thumb/1847281457015992320/pu/img/zvkUB7W_4QeKcKr-.jpg","","in","","0","0","0","https://x.com/rasid_musl62/status/1847281533645975825","1708430499969175552","rasid_musl62"
"1847280690364322190","Fri Oct 18 14:16:52 +0000 2024","1","Terima kasih Warga Madura!! Warga Madura dj Jakarta Deklarasikan dukungan tuk Mas Pram dan Bang Doel pada Pilkada Jakarta 2024. Dukung terus mas Pram Bang Doel. . #JakartaMenyala #PrakarUntukJakarta Abidzar Bahrain #jungkook Yahya Sinwar #UntungnyaAdaPramDoel Liam Payne https://t.co/kCDqEl6R10","1847280690364322190","https://pbs.twimg.com/ext_tw_video_thumb/1847280474328272896/pu/img/uf-C7ZukMA7udtV_.jpg","","in","Indonesia","0","0","1","https://x.com/catatankaqihati/status/1847280690364322190","1057158238779539456","catatankaqihati"
"1847280162922217754","Fri Oct 18 14:14:46 +0000 2024","6","Nah jelas! Mas Pram Doel berjuang tuk masyarakat Jakarta. Mas Pram Akan tinjau ulang retribusi pedang di Jakarta dan akan lanjutkan pembangunan pasar pasar yg mangkrak. #JakartaMenyala #PrakarUntukJakarta Abidzar Bahrain #jungkook Yahya Sinwar #UntungnyaAdaPramDoel Liam Payne https://t.co/cOaOL7Ik98","1847280162922217754","https://pbs.twimg.com/ext_tw_video_thumb/1847279987071877120/pu/img/QgdFyZwbu7hF3Un1.jpg","","in","Indonesia","0","0","5","https://x.com/catatankaqihati/status/1847280162922217754","1057158238779539456","catatankaqihati"
"1847279695722951160","Fri Oct 18 14:12:54 +0000 2024","7","Warung Madura buka 24 jam?? Mas Pram Bang Doel berkomitmen Pastikan warung Madura tetap bisa buka 24 jam dan akan aktifkan BLK tuk tingkatkan SDM masyarakat Jakarta. #JakartaMenyala #PrakarUntukJakarta Abidzar Bahrain #jungkook Yahya Sinwar #UntungnyaAdaPramDoel Liam Payne https://t.co/h5Yx0fiRFg","1847279695722951160","https://pbs.twimg.com/ext_tw_video_thumb/1847279507973308416/pu/img/O4GNgD6xY2K8XQs5.jpg","","in","Indonesia","0","0","5","https://x.com/catatankaqihati/status/1847279695722951160","1057158238779539456","catatankaqihati"
"1847279086860656891","Fri Oct 18 14:10:29 +0000 2024","3","Haaiiissh...... Ternyata oh ternyata.... nggedhabrus doang !! Jangan bo'ongin warga Jakarta dgn janji² dah cukup Bandung Jabar saja. Malesiin... Biar #PrakarUntukJakarta yg memimpin #JakartaMenyala https://t.co/svsIpO4XIQ","1847279086860656891","https://pbs.twimg.com/ext_tw_video_thumb/1847279034767712256/pu/img/_2FgYltEcBDNPBtF.jpg","","in","","0","1","2","https://x.com/siapanamina/status/1847279086860656891","1402653576090984450","siapanamina"
"1847259517526114315","Fri Oct 18 13:59:48 +0000 2024","0","@jessiellence @pramonoanung Bikin #JakartaMenyala","1847276398190489901","","jessiellence","in","","0","0","0","https://x.com/AlasRandu2/status/1847276398190489901","1324724768071839744","AlasRandu2"
"1846886183852560636","Fri Oct 18 13:55:47 +0000 2024","1","@Y_Radianto #JakartaMenyala bang!","1847275388101447691","","Y_Radianto","in","Indonesia","0","0","0","https://x.com/sakitotak3/status/1847275388101447691","1028891478284615682","sakitotak3"
"1847275127345668517","Fri Oct 18 13:54:45 +0000 2024","6","BjiiiR... Tuh Pengamat Bola kali yak yg ngomong Warga Jabar Aja Banyak yg KECEWA sama Ridwan Kamil karena banyak Proyek yg MANGKRAK Apalagi Warga Jakarta yg pernah Dihina dina sama doi.. Klo kata Cak Lontong MikeeeeeR... #JakartaMenyala bersama Mas Pram dan Bang Doel https://t.co/0e0iGLrhF5","1847275127345668517","https://pbs.twimg.com/media/GaLW74jakAA2L33.jpg","","in","East Java, Indonesia","1","3","6","https://x.com/cahcilich/status/1847275127345668517","3287370456","cahcilich"
"1847274650193289516","Fri Oct 18 13:52:51 +0000 2024","8","Ayoo siap2 malam ini Jakarta Menyala Mas Pram Bang Rano Doel Akan live secara Streaming di Garuda TV. Ayoo mrapatt semua. #JakartaMenyala #PrakarUntukJakarta Abidzar Bahrain #jungkook Yahya Sinwar #UntungnyaAdaPramDoel Liam Payne https://t.co/yt02SwuOZx","1847274650193289516","https://pbs.twimg.com/ext_tw_video_thumb/1847274632476545024/pu/img/28JmZ0ysxavkJSVI.jpg","","in","Indonesia","0","1","8","https://x.com/catatankaqihati/status/1847274650193289516","1057158238779539456","catatankaqihati"
"1847273870186987981","Fri Oct 18 13:49:45 +0000 2024","0","Dengan kombinasi pengalaman dan visi yang kuat Pramono Anung dan Rano Karno berkomitmen untuk membawa Jakarta ke tingkat yang lebih tinggi #JakartaMenyala https://t.co/ePqa3ltmzv","1847273870186987981","https://pbs.twimg.com/media/GaLVyFEb0AAVnuB.jpg","","in","","0","0","0","https://x.com/rsy4me/status/1847273870186987981","2400487987","rsy4me"
"1847273374797779310","Fri Oct 18 13:47:47 +0000 2024","0","Pramono Anung - Rano Karno bertekad untuk mengimplementasikan Undang2 Keterbukaan Informasi Publik secara efektif. Ini adalah langkah penting untuk memastikan bahwa setiap warga Jakarta memiliki hak untuk mengetahui dan berpartisipasi dalam proses pemerintahan #JakartaMenyala https://t.co/fthC1pvahy","1847273374797779310","https://pbs.twimg.com/media/GaLVVcJbwAAipW3.jpg","","in","","0","0","0","https://x.com/rsy4me/status/1847273374797779310","2400487987","rsy4me"
"1847273089354400128","Fri Oct 18 13:46:39 +0000 2024","0","Bertujuan menjadikan Jakarta sebagai kota global Pramono Anung - Rano Karno memiliki strategi yang jelas untuk meningkatkan pertukaran informasi. Mereka berdua berkomitmen untuk mempromosikan keterbukaan yg akan membawa Jakarta bersaing di kancah internasional #JakartaMenyala https://t.co/uIvZKbRn7f","1847273089354400128","https://pbs.twimg.com/media/GaLVE_qaYAAwM7t.jpg","","in","","0","0","0","https://x.com/rsy4me/status/1847273089354400128","2400487987","rsy4me"
"1847272923767480470","Fri Oct 18 13:46:00 +0000 2024","2","Tak hanya membuat Jakarta kembali menjadi rumah bagi identitas warga Betawi tapi Mas Pram - Bang Doel bahkan akan menjadikannya kota yang mendunia. #JakartaMenyala #UntungAdaPramDoel https://t.co/1AHhpTE3uO https://t.co/T0KjWpRvzc","1847272923767480470","https://pbs.twimg.com/media/GaLSLdYbAAAH28O.png","","in","","0","1","4","https://x.com/Y_Radianto/status/1847272923767480470","1529772993530167297","Y_Radianto"
"1847272584435622018","Fri Oct 18 13:44:39 +0000 2024","0","Pramono Anung dan Rano Karno membuktikan bahwa mereka adalah pemimpin yang peduli dan berkomitmen untuk memahami tantangan yang dihadapi oleh warganya #JakartaMenyala https://t.co/ylbyL4LVMZ","1847272584435622018","https://pbs.twimg.com/media/GaLUk5NbwAA8Can.jpg","","in","","0","0","0","https://x.com/rsy4me/status/1847272584435622018","2400487987","rsy4me"
